city,menuItemName,menuItemDescription,menuItemCurrentPrice,menuItemImageUrl,menuItemCategory,menuItemAverageRating,menuItemRatingCount,restaurantName,restaurantDescription
Houston,Cauli Wings,"Fresh Cauli Wings lightly breaded , fried and tossed in one of our homemade signature Houston Sauce Co. sauces!!!!",$10.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3c19f787-5025-444f-a8a1-23089236e7b3-1e35b8ab-d142-4245-a266-083c1901a0ff-retina-large.JPG",Starters,4.81443309783936,97,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza"
Houston,Crunchy Boudain Sushi Roll,Crunchy Boudain Sushi Roll Drizzled with Unagi & our famous Trill Sauce. Perfect for sharing or for a meal!,$15.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b8641d18-e3af-47d3-90ca-a296cf1ff551-c01e54bf-77ce-4dc7-9098-8fb0ea3c582d-retina-large.JPG",Starters,4.81443309783936,97,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza"
Houston,'Shrooms & Grits Flight,"Perfect for when you can't decide and great for sharing! Get creamy grits with 'Shrooms drizzled with Trill, Hot Honey and Swamp Sauce.",$18.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e9a03a17-3284-4a10-b592-3abae11f8884-7dd212f7-5aad-4d4a-80fe-be267fa94b45-retina-large.JPG",Entrees,4.81443309783936,97,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza"
Houston,Cauli Wings,"Fresh Cauli Wings lightly breaded , fried and tossed in one of our homemade signature Houston Sauce Co. sauces!!!!",$10.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3c19f787-5025-444f-a8a1-23089236e7b3-1e35b8ab-d142-4245-a266-083c1901a0ff-retina-large.JPG",Lite Bites,4.81443309783936,97,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza"
Houston,Crunchy Boudain Sushi Roll,Crunchy Boudain Sushi Roll Drizzled with Unagi & our famous Trill Sauce. Perfect for sharing or for a meal!,$15.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b8641d18-e3af-47d3-90ca-a296cf1ff551-c01e54bf-77ce-4dc7-9098-8fb0ea3c582d-retina-large.JPG",Lite Bites,4.81443309783936,97,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza"
Houston,Lemon Blueberry Cake,One slice of our moist made-from-scratch lemon cake filled with homemade blueberry filling and topped with delicious lemon cream cheese frosting,$7.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/dd36888c-9c0d-4695-80f9-f78db0a71b88-retina-large.JPG",Dessert,4.30000019073486,10,Reaux of Sweets,Reaux of Sweets
Houston,Bluebonnet Raspberry Pint (16oz),Our Bluebonnet Raspberry is a perfect blend of fresh raspberry flavor and a dash of tartness!,$12.50,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/dc2e1934-5767-4601-8395-fbb1c20d9879-retina-large.JPG",Italian Ice Pints,4.59999990463257,5,Phrostbite Italian Ice,"Ice, Dessert, Gluten-free, Grocery Items, Ice Cream, Late Night,  Kids Menu, American, Kosher"
Houston,Chocolate Freeze,"Water, dates, almonds, alkalized cocoa powder and sea salt.",$7.50,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/725a6847-58b9-4cbc-b622-986e69e033f8-retina-large.jpeg",Vegan Soft Serve,4.8508768081665,114,Pressed,"Cold-Pressed, 100% Fruits & Vegetables, Non-GMO"
Houston,Snickerdoodle Freeze,"Craving a deliciously spiced snickerdoodle cookie but want a better-for-you snack? Our Supercharged Snickerdoodle Freeze pairs the flavors of the beloved sweet treat with nourishing leafy greens thanks to wholesome, plant-forward ingredients like coconut cream, spinach puree, coconut oil, almonds, cinnamon, vanilla extract, sea salt, and spirulina extract. Topped with snickerdoodle cookie crumble and a drizzle of chocolate for a decadent treat that doubles as feel-good fuel.",$7.50,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/1e1b4fbe-c4e3-4549-9319-b6a6c63ac618-retina-large.png",Vegan Soft Serve,4.8508768081665,114,Pressed,"Cold-Pressed, 100% Fruits & Vegetables, Non-GMO"
Houston,Orange Turmeric Juice,"Orange Turmeric is a blend of orange, apple aloe vera, turmeric, lemon and black pepper. Our Orange Turmeric elevates everyday OJ with a vibrant blend of orange juice, black pepper and turmeric from Fiji.",$7.25,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b1d1cd50-6222-4ec0-9426-e607a08b4ed6-retina-large.jpeg",Citrus & Fruit Juices,4.8508768081665,114,Pressed,"Cold-Pressed, 100% Fruits & Vegetables, Non-GMO"
Houston,Herb Crusted Salmon with Roasted Broccoli & Feta,"This herby Mediterranean dish features salmon marinated in a lemon & olive oil sauce, then topped with a gluten-free ‘breading’ made with almonds, parsley, and oregano, all served with spiced feta-topped roasted broccoli and marinated olives on the side.",$14.99,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e2f567fb-0d65-4e2b-84ff-dda66c03a20d-retina-large.JPG",Lunch and Dinner,4.36507892608643,63,Snap Kitchen,"Breakfast, Breakfast and Lunch, Lunch, Healthy"
Houston,8oz Tres Leches,"One 8oz Jar. Vanilla cake soaked in three types of milk: whipped, evaporated, and condensed.",$7.99,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/8c9127f0-dfee-452e-b4da-d4b4b52d8181-retina-large.JPG",Desserts,5.0,2,Heaven in a jar,Heaven in a jar
Houston,8oz Brownie Delight,"One 8oz. Milk chocolate mousse, and brownie pieces.",$7.99,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/1371d09d-6c8e-44d0-bc53-bd59f8ce029e-retina-large.JPG",Desserts,5.0,2,Heaven in a jar,Heaven in a jar
Houston,8oz Key Lime Pie,"One 8oz Jar. Graham Cracker crumbs, whipped cream, and Key Lime .",$7.99,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5184a5dd-5d7c-4a57-89e4-0da007db9f6d-retina-large.JPG",Desserts,5.0,2,Heaven in a jar,Heaven in a jar
Houston,8oz Tirimasu,"One 8oz Jar. Layers of Lady Finger Bisuits soaked in coffee, and mascaprone Cheese.",$7.99,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/48f3e2c0-03a1-43dd-9583-6908eb5fa0a5-retina-large.JPG",Desserts,5.0,2,Heaven in a jar,Heaven in a jar
Houston,8oz Oreo Cheesecake,"One 8oz Jar. Layers of Oreo cookie crumbs, milk chocolate, and cheesecake.",$7.99,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/757fae95-385f-4b52-8c2a-6ea1bfbf5e14-retina-large.JPG",Desserts,5.0,2,Heaven in a jar,Heaven in a jar
Houston,Sweet Loren's Chocolate Chunk Edible Cookie Dough,"Creamy, smooth and scoop-able gluten-free cookie dough. Delicious taste from only clean ingredients. Spoon under lid (3.6 oz). (Gluten-free, vegan)",$7.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/2600b6d6-a47d-43e1-9898-5741eb51b9b9-retina-large.JPG",Desserts,0.0,0,Zelda's Teriyaki,"Teriyaki, Chicken, Gluten-Free, Dessert"
Houston,Banana Chia Pudding,"Chia seeds soaked overnight in oat milk and sweetened with raw cane sugar. (Gluten-free, vegan)",$6.00,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4ccbafca-7325-4b23-8098-16d3c1ca7820-retina-large.JPG",Desserts,0.0,0,Zelda's Teriyaki,"Teriyaki, Chicken, Gluten-Free, Dessert"
Houston,Chick-fil-A Waffle Potato Fries®,Waffle-cut potatoes cooked in canola oil until crispy outside and tender inside. Sprinkled with Sea Salt.,$3.05,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/4c10b699-bb52-4c17-b16e-c60f780db554-retina-large-jpeg",Sides,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,Freshly-Brewed Iced Tea Sweetened,Freshly-brewed each day from a blend of tea leaves. Available sweetened with real cane sugar.,$2.85,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/e2b4f805-800e-4918-893a-68f37e66a52f-retina-large.jpg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,"Sunjoy® (1/2 Sweet Tea, 1/2 Lemonade)",A refreshing combination of our classic Chick-fil-A® Lemonade and freshly-brewed Sweetened Iced Tea. Also available with combinations of Chick-fil-A® Diet Lemonade or Unsweetened Iced Tea.,$3.29,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/361412d0-3576-4e9b-995b-fee2ca8dea88-retina-large.jpg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,Chick-fil-A® Diet Lemonade,"Classic lemonade using three simple ingredients: real lemon juice—not from concentrate, Splenda® No Calorie Sweetener, and water.",$3.29,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/464612aa-a676-43b0-a21d-ad70a5a30880-retina-large.jpg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,Freshly-Brewed Iced Tea Unsweetened,Freshly-brewed each day from a blend of tea leaves unsweetened.,$2.85,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/e2b4f805-800e-4918-893a-68f37e66a52f-retina-large.jpg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,Coca-Cola®,Fountain beverage. A product of The Coca-Cola Company.,$2.85,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/eb5a5d0c-3d8a-4d78-8af0-b1883d6ea34f-retina-large-jpeg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,Dr Pepper®,"Fountain beverage. Product of Keurig Dr Pepper, Inc.",$2.85,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/bcbfb37c-c4eb-41ff-a168-aca740a17861-retina-large-jpeg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,"Sunjoy® (1/2 Unsweet Tea, 1/2 Lemonade)",A refreshing combination of our classic Chick-fil-A® Lemonade and freshly-brewed Unsweetened Iced Tea. Also available with combinations of Chick-fil-A® Diet Lemonade or Sweetened Iced Tea.,$3.29,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/361412d0-3576-4e9b-995b-fee2ca8dea88-retina-large.jpg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,"Sunjoy® (1/2 Unsweet Tea, 1/2 Diet Lemonade)",A refreshing combination of our classic Chick-fil-A® Diet Lemonade and freshly-brewed Unsweetened Iced Tea. Also available with combinations of Chick-fil-A® Lemonade or Sweetened Iced Tea.,$3.29,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/361412d0-3576-4e9b-995b-fee2ca8dea88-retina-large.jpg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,"Sunjoy® (1/2 Sweet Tea, 1/2 Diet Lemonade)",A refreshing combination of our classic Chick-fil-A® Diet Lemonade and freshly-brewed Sweetened Iced Tea. Also available with combinations of Chick-fil-A® Lemonade or Unsweetened Iced Tea.,$3.29,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/361412d0-3576-4e9b-995b-fee2ca8dea88-retina-large.jpg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,Diet Coke®,Fountain beverage. A product of The Coca-Cola Company.,$2.85,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/d151a709-018a-4032-82ad-7e79c954f94f-retina-large.jpg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,POWERADE®,Fountain beverage. A product of The Coca-Cola Company.,$2.85,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/a6c4e141-0c41-486e-8cf3-46da5196cfe7-retina-large.jpg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,Coke® Zero Sugar,Fountain beverage. A product of The Coca-Cola Company.,$2.85,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/f97ef45a-cc6b-4e76-9916-3ed07d222d15-retina-large.jpg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,Barq's® Root Beer,Fountain beverage. A product of The Coca-Cola Company.,$2.85,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/43f25bf9-42b9-411c-9737-c4e424d7788f-retina-large-jpeg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,Coca-Cola® Cherry,Fountain beverage. A product of The Coca-Cola Company.,$2.85,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/5aa5d059-68ae-43ae-89cb-fe19f2023c3a-retina-large-jpeg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,Diet Dr Pepper®,"Fountain beverage. Product of Keurig Dr Pepper, Inc.",$2.85,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/bcbfb37c-c4eb-41ff-a168-aca740a17861-retina-large-jpeg",Beverages,4.60093212127686,4934,Chick-fil-A,Chicken. Sides. Desserts.
Houston,10-Piece Boneless Wing Meal,Served with fries and a drink.,$14.19,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/47a96d1d-e0d8-462d-b1cd-eebabf77d1e4-retina-large-jpeg",Boneless Wings,4.42056798934937,6194,American Deli,"Deli, Takeout, Gyro, Chicken, Burgers, Fast Food, Chicken Wings, Cheesesteaks, Family Meals, Pickup"
Houston,8-Piece Boneless Wing Meal,Served with fries and a drink.,$12.99,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/47a96d1d-e0d8-462d-b1cd-eebabf77d1e4-retina-large-jpeg",Boneless Wings,4.42056798934937,6194,American Deli,"Deli, Takeout, Gyro, Chicken, Burgers, Fast Food, Chicken Wings, Cheesesteaks, Family Meals, Pickup"
Houston,Savory Herb Beef & Chicken Platter,"Tender, seared sirloin marinated in a Savory spice blend with grilled chicken atop a bed of basmati rice and served with lettuce, tomato, and pita",$14.49,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5aa0aab1-1e90-4c1a-a8a2-a5e54914e737-retina-large.JPG",Limited Time Offer,4.70963716506958,799,The Halal Guys,"Takeout, Gyro, Sandwiches, Halal, Pickup, Dessert"
Houston,Savory Herb Beef & Gyro Platter,"Tender, seared sirloin marinated in a Savory spice blend with savory beef gyro atop a bed of basmati rice and served with lettuce, tomato, and pita",$14.49,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/cc681f8e-7b32-4f17-94e6-1cc971cf7778-retina-large.JPG",Limited Time Offer,4.70963716506958,799,The Halal Guys,"Takeout, Gyro, Sandwiches, Halal, Pickup, Dessert"
Houston,Savory Herb Beef Platter,"Tender, seared sirloin marinated in a Savory spice blend atop a bed of basmati rice and served with lettuce, tomato, and pita.",$14.49,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a968576d-cdef-4ad3-bda4-6cf26c079ebc-retina-large.JPG",Limited Time Offer,4.70963716506958,799,The Halal Guys,"Takeout, Gyro, Sandwiches, Halal, Pickup, Dessert"
Houston,Chicken & Beef Gyro Platter,Platters served with combo of chicken and beef gyro. Small platters are served with one white sauce and one red sauce. Regular platters are served with two white sauces and one red sauce.,$12.79,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/824ad2a5-c8eb-4861-91c4-629183edb8ba-fde58041-3cb8-495f-a4fb-c3895ca9833b-retina-large.JPG",Platters,4.70963716506958,799,The Halal Guys,"Takeout, Gyro, Sandwiches, Halal, Pickup, Dessert"
Houston,Beef Gyro Platter,Platters are served with one white sauce and one red sauce. Regular platters are served with two white sauces and one red sauce.,$12.79,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/20307fb2-330c-4ebc-938f-4019a96126fa-034dde06-2a30-4d0a-91fd-3ac1e936f534-retina-large.JPG",Platters,4.70963716506958,799,The Halal Guys,"Takeout, Gyro, Sandwiches, Halal, Pickup, Dessert"
Houston,Chicken Platter,Platters are served with one white sauce and one red sauce. Regular platters are served with two white sauces and one red sauce.,$12.79,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/5b5d4dfc-0ff6-4238-a70c-781f2b2502f3-9fd44bbf-376d-478d-bc37-fb54210b6cab-retina-large.JPG",Platters,4.70963716506958,799,The Halal Guys,"Takeout, Gyro, Sandwiches, Halal, Pickup, Dessert"
Houston,Falafel Platter,Platters are served with one white sauce and one red sauce. Regular platters are served with two white sauces and one red sauce.,$12.79,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/70e3d5ca-28d8-4bae-aa09-173c5af821d9-ad09b615-e149-445d-a8e1-502261c645f0-retina-large.JPG",Platters,4.70963716506958,799,The Halal Guys,"Takeout, Gyro, Sandwiches, Halal, Pickup, Dessert"
Houston,Beef Gyro & Falafel Platter,Platters served with combo of falafel and beef gyro. Small platters are served with one white sauce and one red sauce. Regular platters are served with two white sauces and one red sauce.,$12.79,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4811a6a1-dae2-4251-959c-23b3e44f3d8c-9778ba7a-a451-43e4-b998-c5290472ac3d-retina-large.JPG",Platters,4.70963716506958,799,The Halal Guys,"Takeout, Gyro, Sandwiches, Halal, Pickup, Dessert"
